value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label,txhash,blockNumber,from,to
18.395,1,0,21.0,0,0,0,0xc521665c471623790762605483a4518a23ae4396122d61fac874f767e693ddcf,4118701,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x9ac8cb4275c99982fc8b99c902f5302eaded39fd
17.833,1,0,21.0,0,0,0,0xfacd98ed41717ff961110c4f4c7f3f4de4d0073f12678548d3e205256bd91b19,4118699,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x25a823268ec501a6206607e328f2a919398baaf4
18.337,1,0,21.0,0,0,0,0x7fc26e3434400402c06da22158a2b6c50cb20d70f6d47fdb50e51ec4f84d5d77,4118698,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa34980000a55725213b30e701ae7b2c1a9c74e85
23.699,1,0,21.0,0,0,0,0xc114ef985fa0aa30f6a0e55a1ad88467c946166db23638df1ea572b9f7735f54,4118698,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x6ce20b48320490869d9ce7fbfecbf993b5998d2d
0.55509786,1,0,21.0,0,0,0,0x658453abb6263c4c1aac54b2e2dea8fba9eecdda61315f7f943892ff29efb3f7,4118698,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xe48af6a98bf2424f45f981cf584241ab9301cca6
11.213504,1,0,21.0,0,0,0,0x9805eb1b1bd589cfeb9b7d9a84c5a90caba5a3498136809b9ada4ea4f8493159,4118697,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa793df418d578d9b6a316cbb4cc73a535e3b2f6f
5.455,1,0,21.0,0,0,0,0x2048a564cc8b3bf0fdf1cdf2cd91d4a6aeac927838dd7f9ce3c5f2f38251cbc3,4118695,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x4eb379360c6b14921c12931daf2a3e6a4a3d9022
25.995,1,0,21.0,0,0,0,0x1451873d817b746e40b450b783190b8144d5a2b2f6e12659e09dc6baab369b32,4118682,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x57c6e0582f12d1ef9c188cfde674fe17179a4597
42.918,1,0,21.0,0,0,0,0x868e337573c9bf8842a8af75137f0ed9c157a31a6a2dc31a3a7917a41701ebd1,4118368,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x96f6364ff27d76a131e793eb6ca4b108cb4a9b37
16.137,1,0,21.0,0,0,0,0xe931a841a1f3a45d48c1d33832150a7d9675fe691356c5a67f97f3a2a533f756,4118235,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1f8771168667eb659fa2c75b4dd3b63381db029c
31.995,0,1,21.0,0,1,0,0x138aec29b32986cc0be86ee810aad36dcff00d2a61cc5dbd169f2cb2a9de27b4,4118234,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x96f6364ff27d76a131e793eb6ca4b108cb4a9b37
42.23635879,1,0,21.0,0,0,0,0x99205bf2a151e9ad10acf5691285a2f2b3cbd9f39ab4d41e08b779f0bb20a2e5,4118166,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xfd26f25d6588b752a90e600aff038a654d64a42c
12.977,0,1,21.0,0,1,0,0xf5f38efde31ff4af03d288f479f44ca999350258e316b1275e8db7c8142407e5,4118166,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1f8771168667eb659fa2c75b4dd3b63381db029c
2.02686939,1,0,21.0,0,0,0,0xc0ea8b3ae6eea66758a9593d7d5441f3ebc1fdfc2ed4f01bb0b8dc0c5784d9a8,4118161,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1cc93e21f0437c30e16f5443d87dc7513444b724
0.492503,1,0,21.0,0,0,0,0x27bae45d2adea7aeaeeda45c4fd0dbd2567a575e30ebfc933ff3388125ee3523,4118160,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xc4b64891f4e38b8ddf2c1dd869b6a08f568f3c4a
1.3141,1,0,21.0,0,0,0,0x67cde219a641df5d833eccb682af3449d8bddf5b44a88619228f546d96003e1f,4118160,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x328a192acf0656da713041879f19b47f4070fec0
0.12204091,1,0,21.0,0,0,0,0x61148f8ec956ee02d2fd9042fe0fccf68b5327f8d2fbbf5fc7c698a0e1da7ba8,4118160,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x608596d0c77945478cc5fdd72b4b5a24e3913ddb
6.9015,1,0,21.0,0,0,0,0x821aaf8bde9e1f8a4992093b781207d37bc725c291e4e067b3457bc35abe910e,4118153,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbcf8c43e3c573c6634f2ff44308b29af09ca536b
0.495,1,0,20.0,0,0,0,0x5ac1f165fca1dd57d55b7db9dee81604d5fb6fcf33e7da331c063c67a4b306ab,4118132,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x3338c7ab801ecd2ebc41886c140c23234d75be31
6.439,1,0,20.0,0,0,0,0x45264f79feb9e7769f6d59a6957b3df75e2268da8779b7637202e6aaa1059364,4118122,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x59835a30db7ceb4649fb1a67277e45a818110417
7.765,1,0,20.0,0,0,0,0x14111883c6254d21b5bad4bf27525fbf50633d9c82303223f5f15935268fcb2d,4118121,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x51649a1af50775f0390a2aae1201eecfcce252d5
8.68879,0,1,20.0,0,1,0,0x01ee3a7aeca1ab62f1b28ee7f6849a53644f1f8ab2e7cf35ff86bab5c43957c9,4118115,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xae5bfe197b8eff26c48df1f355d98555b5c37fee
3.28327844,1,0,20.0,0,0,0,0x7cc1379069770bc45c272c57f86db3b91401f8386fe7bf2431d1d5bb9d59e965,4116715,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xd6fe77d8740689e5c9abdad2349361600fe15de0
1.197,1,0,20.0,0,0,0,0x7abafbea22e6666a9231a9eb734f1518dcfcc124231cddb2f86de7d02d9d6fa2,4116713,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x461f66580500e814d72545d98bca161338baed30
0.01,0,188,20.0,0,1,0,0x09889f6df2599c8607cd08526d84749ac0fc57af0f2a786b4614556efbbc1b2a,4116685,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,189,20.0,0,1,0,0x1f2bd3ea2d83200902270455923f4688c963eba8da6a53ed4555e1bc4b8a8f8d,4116683,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,190,20.0,0,1,0,0x71b3c63b8f9e688b15090123b44f8ba8a47c86b33ccefa6fd9036035167f9ace,4116683,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,191,20.0,0,1,0,0x44f5d2fd735fcb29101f76084a520981937b5c1abec491e4089ea158407f8cac,4116680,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,192,20.0,0,1,0,0xe4817faa40ba2213bec2d6d6e6bddbe96b639b538448fd9fc7a5003b57f32449,4116678,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,193,20.0,0,1,0,0xd2b967d636b4b4279de8a3a92d123ed323c4d8bedd18ab1c86190a24304f2f03,4116675,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,194,20.0,0,1,0,0x28e9a66d4bf8039a9d55c9f215e0d39f448009a8fde5ce6fc2bb78cb6ab96e7f,4116660,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,195,5.0,0,1,0,0xb12ae338b4ab4f2b3ca9526c52745e37a970123a38f875f0b290dcf551ce42b9,4116562,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
0.01,0,196,5.0,0,1,0,0x1d1f671d5051af93e31fdb8d1b7fbc6bfb8f085e2604c00f98927cfc4a5c3b98,4116559,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0b95993a39a363d99280ac950f5e4536ab5c5566
17.963,0,2,10.0,0,1,0,0xfdbbf9955ba2c3774d44bc19d405df7e96d4c32b3a3865b458b7927820c0550d,4116499,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1f8771168667eb659fa2c75b4dd3b63381db029c
0.01,0,2,4.000000001,0,1,0,0xafbbfd006fa2c9f5884c8e9dd6459817d0ceed56db39bcb5baf06d2ceb6907f1,4116472,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
0.01,0,3,4.000000001,0,1,0,0x8954b6eaefb479c8aa050132eb69f1542b90bda4cd719dee3699d703d0206d07,4116472,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
0.045,0,4,20.0,0,1,0,0xd7be6ba521091058a4f8f99b94339e42483a6e907da41ba6c815b97cc75e8e75,4116404,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
1.20955637,1,0,20.0,0,0,0,0xe7bd6ad49c01f2dd5d5c3d17f458998e20bd05a2ed10c7308333db32fba68bc8,4116340,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x2d7972b09a8416dbb319200840b6097a58e215b9
1.0,1,0,20.0,0,0,0,0x7e3af35de94232b1be512107ff9c9e3917b408738def4499bdcd10c39e99cb84,4116299,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x69af1f95b6c1453813c0b26823e12795d73e696b
0.1,0,37,20.0,0,1,0,0x8b5d708cf5c77e6cdf14f3b4ba4d6799a4c140ec88007fe94fa5be0cc74a31ff,4116264,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be
4.815,0,1,12.0,0,1,0,0x69ee4e5529444e16d39a7c04e5be71d8a798ec4ecde810e7beb925531ffdf637,4116252,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xd6fe77d8740689e5c9abdad2349361600fe15de0
1.1072,0,2,4.0,0,1,0,0xeb3ff7b2485b46c0793e400c8099d377de90c374e51cc34af27b077cc6df04e7,4116230,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xae5bfe197b8eff26c48df1f355d98555b5c37fee
5.7015,0,1,4.0,0,1,0,0x699ed8027c25e130373c53cb8147e7dab4527e96e1c44a424331a49e38b2ffbc,4116227,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbcf8c43e3c573c6634f2ff44308b29af09ca536b
11.453206,0,3,4.0,0,1,0,0x4e101a10d9c475cbcdce5dcb69819d12ec860707dc861402f071728ecad67ceb,4116227,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xae5bfe197b8eff26c48df1f355d98555b5c37fee
0.095,0,2,4.0,0,1,0,0xba6f982c446aa738d94433e2d2386ab948474f11b8191d21d0ce01e48105ecf6,4116224,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xd6fe77d8740689e5c9abdad2349361600fe15de0
4.09,1,0,4.0,0,0,0,0x6f3a03f3646d28a0baf62e64f8b96fe4373e7e1a4a54cb525475fa4fc6d9a88f,4116223,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x61a84d104e7d53465ada87024e3cb59d98e8ead1
24.995,1,0,4.0,0,0,0,0x9e786a84975e7164dde916070d5e9637d5c374d657e99467037e4913dcea6f33,4116219,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xd7d54afaecf1b25d1e7445607462f6de0870ac55
11.095,0,1,4.0,0,1,0,0x671726058440c073bb6f48c1123a7fea0d2d7faea0ba652170ced9aab8869061,4116217,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x51649a1af50775f0390a2aae1201eecfcce252d5
40.85307189,0,1,20.0,0,1,0,0x6357fd81920be030f9499903f85003df319432b0a1ea3ada723873d4aaed6951,4115729,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xfd26f25d6588b752a90e600aff038a654d64a42c
0.84778633,1,0,20.0,0,0,0,0x22584db0233031132c6dc222deb309fd18ed15e6ae5543f0dd0c3ae925cc1188,4115726,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x95fe587e7f65a51ff567e76cfe502aa3b0511310
4.255,1,0,20.0,0,0,0,0x7e8c95e4f96bc2cf2bc6c44ca79e9f118b36ef155432c80cedf92d8ab2e9daaa,4115725,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x203617558bcc8a7e358f449349b5312b9f692c1e
1.09030147,0,1,20.0,0,1,0,0x547bc8eebcf636415dbc8bfb703bd315e6cc3fb7cc7e22b081eee759a46cfb39,4115724,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x95fe587e7f65a51ff567e76cfe502aa3b0511310
20.59329976,0,2,20.0,0,1,0,0xf30b9debc71b949fbd11363b0e06935e9a1d6275594cc50c9210693915a9d9ba,4115724,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xfd26f25d6588b752a90e600aff038a654d64a42c
4.79633854,1,0,20.0,0,0,0,0xbe5aa4e2994c1f6c7c7693c171e95479a017a6f2fe99f5bddcdcfa2111125cc9,4115724,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x02d56940cad9fe2bdd80104aead58e16ce47844b
0.76,1,0,20.0,0,0,0,0x6ece1ee630cd0fec46c31487cd71e01472c623fa81e2f44835cb1ef1a05fdf57,4115722,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x593f8436bd342bdb15d5440dded51caa57f491c3
4.713,1,0,20.0,0,0,0,0xd82a0045250a3444506ec97efbcf40491f910194cc84f6b9e1088ca6bb1824f6,4115720,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa95efe8672144c036895d568ca1ef269abcc9849
1.584408,1,0,20.0,0,0,0,0xe27f08d35cce390d60534c822fa67799c9872042e96b6c170edaf7ca82e73a97,4115719,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xcab33bd787b2443aa607a111ff5027e7a83c7b1d
2.8276,0,2,20.0,0,1,0,0x0e3036f75f356250d66d302fb227ed47974ce8a800e9e8e125400792de1a1e78,4115717,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbcf8c43e3c573c6634f2ff44308b29af09ca536b
8.165,1,0,20.0,0,0,0,0x2fee19edcdd3330d3584707f558c4a14dee84b8b8fbeadd9e3bb41880f4673c3,4115715,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x806715abd351814136dd28f3ab2543bf9c056a12
20.90523328,0,3,20.0,0,1,0,0x4853d35037001b1b280cae25aba640820da1500995ab45eb57cf7dcff90b932b,4115713,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xfd26f25d6588b752a90e600aff038a654d64a42c
9.86848866,1,0,20.0,0,0,0,0x9d2ec701b74a81fbee1b58de346ed272ebec9f25081beb5d69045edccbe940ed,4115711,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x9b8ff7ec51131290ebd9e76e3acd389a090bd12b
1.915,1,0,20.0,0,0,0,0x49ca10505943d363f6d65502a0374a1291e385344847e61d4a7af348df8ffa9b,4115710,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x9f47c261b44596b4f22b3503c2203be6c6652ed4
8.495,1,0,20.0,0,0,0,0x57249ddcd3be7c1e4c92e24bd3af0ea0df2af923239f1b5e2dd104ead44d07b1,4115708,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x117fa7c51fe88d38d406824ab5b3c2d6fd9a26a4
0.985,1,0,20.0,0,0,0,0xc231159e65d3ae991ecb4c4be04e671a0b304c389a6f22e31ca326cad3ae1a7a,4115705,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1fac2a581315f51cffff56e2c5744cbc4720d4bf
30.307,0,3,20.0,0,1,0,0x0b9badbfc025fd856777889de0a2b61873227c66a20d0ae51f2175411ed75306,4115703,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1f8771168667eb659fa2c75b4dd3b63381db029c
3.08900244,1,0,20.0,0,0,0,0xfc36d1a30d7c8be9c3a14c0deb7d296ae26c97a94fe57d66abf0f138349f28d4,4115702,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x40a12f00fe34e951bdd52f72fa05822c84831c33
5.543,0,3,20.0,0,1,0,0xd48e224e240721ac64a76705eb7966cc240fd903b4ed2c580938acd113281e02,4115699,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbcf8c43e3c573c6634f2ff44308b29af09ca536b
0.1,1,0,20.0,0,0,0,0x7a034755241df232b574b624dae8da5a9b74a714212af0c3e90da05ad3c78730,4115190,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x79fd87f80c579e719a6baa12800a05874af91bc5
0.795,1,0,20.0,0,0,0,0xae6c4a9fcd9d790cee7b12c71eec0ee999330bde702537daf6fceebedf0c81e2,4115139,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xdd882e725a2038858623fa13fdc3785ec2d04d80
0.695,1,0,20.0,0,0,0,0xca1e2b895a0a819ec7f5bf3b71b944c2e598b3270ce214635a6316c322ac820d,4115138,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x4850d860fcdaeb4f3ed80fa4f88f34c307cb1b33
2.65372,1,0,20.0,0,0,0,0x53f47118d17c40e1f056e1105e412926f9b98dbb5c7d8c22f544e7240a23857c,4115137,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x077d7fd244906086cde68575c7958d5c7e5734e4
500.0,0,4,20.0,0,1,0,0x81eee0767aeb8a858cef8ab8852d24ebfcfb6a35839dee2b8156281b14bd9670,4115101,0x00f9451385bf75910d80374eb42edf36d1a3f243,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
4.995,1,0,20.0,0,0,0,0xc5727e67883c391dfa6bb59824974c184d997db4bb645a8b0ee4c03d8d76ec06,4114887,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xacb7de712515ac8358f622fb01cd01c9e0da3a9b
0.92603764,1,0,20.0,0,0,0,0x70e6e79097db7bc51546c34d311e2020d4204d263a42c08eadadff9812109a39,4114887,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xdb8c1c640a25acd068a197f7682885ad2d285628
1.162,1,0,20.0,0,0,0,0x9157f1cc768147e699971cce4b4168119a13e26e35f714be3ff689aa31634b9a,4114886,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xf5ee6e8f83a124301eb006049934541583ef9f87
12.303,1,0,20.0,0,0,0,0x58a06cc1cf4e86b070d25cdae87cf389b4f707215f1eab843d277c4ce70ed20a,4114885,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbd8f8b71914cf36228c1d6d97c546ac60fdce704
13.403,1,0,20.0,0,0,0,0xaf3875aa05996299ce3409191f7dc98da6668d71b0c73b51541cfafc72a9bb9e,4114876,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xd362fa43708d5f46edc0605fb04c21f665d2fe4c
1.908,1,0,20.0,0,0,0,0x90b9c919a7a63d55abff2bf7298166b8720e541c85b9b7420aaba80a9c79dcd6,4114871,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x6f0ac120b5aede7b4bce0922d4984bfcc24858f2
9.995,1,0,20.0,0,0,0,0x21f6ed07c977219133a1ef7f4a983dbeb5a4fc70cc2c128635a35dd7d78a4c70,4114868,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x8d0eece9b165c02b58963fb6327689beba391e53
1.0,0,0,20.0,0,0,0,0x8920a9731fe1de364661358b09566273402897a7c894f30d23a2c5dc708fcf70,4114853,0x0056d49105b30c250b3f3de806645813f528e922,0x001866ae5b3de6caa5a51543fd9fb64f524f5478
5.13915205,0,1,20.0,0,1,0,0x3f5bd0c9e7af72112eac6167c6cdd1d6dce3b2a39b396653956ed209c092680a,4114520,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x2d7972b09a8416dbb319200840b6097a58e215b9
1.44493248,1,0,20.0,0,0,0,0x403db79bf25d3e4422b913fc101d084d165fcd2f5872639f42aedf86a37697b3,4114492,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x92f7e7ef75497094cd0d6d46f690bdf6d57355f5
0.56461709,0,1,20.0,0,1,0,0xdb9747371d454f1035d25a4f4b814c879f20b9e7b32049139b4205914c86603d,4114470,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xc4b64891f4e38b8ddf2c1dd869b6a08f568f3c4a
9.29128384,1,0,20.0,0,0,0,0x68bb6fded8e8361c09abd67ee31b24cb2e125d5db3e771bf424dd42dbedeed2e,4114469,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x549e2da93063af52cc534737046bc81badd04116
1.144,1,0,20.0,0,0,0,0xcf409e668277b808a79957888cc4dd1a347779e884c593b357db1fab631d6985,4114465,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xe4ac2578fd18a7299aa59182865c43a716ef5150
4.474,1,0,20.0,0,0,0,0x23d5e12623a023cc53c2c494115cf2871b2a0acfe7c4f0bfaf427db11fae1bbc,4114464,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xe67e229946065cb72c1fe9cf135d32fcb9509d5c
4.87522,1,0,20.0,0,0,0,0xb10242ac960a6bb46cba582b08e3adbb6c2d40407a4805e0103693e3bff75fc3,4114460,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x9b246c506e9c331ad4a5bc1d795c35a14866af7e
49.1691978,1,0,20.0,0,0,0,0x04005962e5eefebf565dc878998d08c0b49cdef914727d96afaa869cae2032e6,4114458,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x5c2b77716d6970b7476cc840e674f80d1c831d77
1.20700082,1,0,21.0,0,0,0,0x67517dc4237bf7b5dc52f4c426cc0a7507c556721b4416914690d6ed95e9972e,4114081,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x370da09f3d3581639817bc1a2b727f00fa7549ee
0.095,1,0,21.0,0,0,0,0x790353b7e11e0c487030ce019f0bb4315bd5e1b8f23de70efefa05a8c1236ff6,4114081,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x182a5d94cecf22bea3deb89b49057d67c5e3585f
1.303,1,0,21.0,0,0,0,0x4d20a04c9a0fea20fea3a0c12a391b2c3471e4e8ce8f132afa54a0e9926e8de7,4114015,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x430dace136492067e47a14fc1fe4faa1570306b8
2.809815,1,0,21.0,0,0,0,0x93aa3f8384f7c7bbb68f1173a5e02ddbbfbfed831889933a1a37213a88bddea9,4114014,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x15d6d7c4db9d4422f516ffc2b54ca61a911de722
24.38264,1,0,21.0,0,0,0,0xe202a0171ab061ca6eb08f394209912aa5045843bea8b9415b2f729872ea7b5c,4114013,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x03efb63a86775ceebd0ae227b10c603f006c4531
24.995,1,0,21.0,0,0,0,0x652d567dc2fc957a8471961d661010dcba1ddb4d4721dd832e682cf637096391,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x424709a69b987043faad89037ea8447d325d63e8
0.023,1,0,21.0,0,0,0,0xe75de790792ab3e664272cd6db57985d5854d5cae14d0997db6ec179ffe8c7d0,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xf962b790eb619dcdf9cf924ff135befadd74f742
5.91525,0,4,21.0,0,1,0,0x8ca95dabcdd061e7894488a922a3d8a4538952e35788394791c7eb78b6abf026,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbcf8c43e3c573c6634f2ff44308b29af09ca536b
1.045,1,0,21.0,0,0,0,0xe534a173fe41be92a9b0d2715a7e51187ab03bd5675befa44f8d7ad593cc1587,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xc2a882ce04ae387ce5c101126ce1a1194dc3d3a8
0.195,1,0,21.0,0,0,0,0xfd25fe1cf8aba8d8b8dd6852940367ec1bbc0ea3a66fc51170571048cf44c72c,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x928c4df861c3d31fbb09b584667f13db72971517
2.97959854,1,0,21.0,0,0,0,0xb41b1688b69b38d2f8e13a0daa21b7405a85a897e3fb1f6cd8c8def33a8dc6a3,4114011,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa3b3931302bc25ced43810a19d27433f83f9aea5
1.995,1,0,21.0,0,0,0,0xdaa45c1487c4f35f0829aa78e8914847a8d949c43266b14df0ca1fda99a02c2c,4114010,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xa0b0997430091c25d40668ac7e7c3b4f22529a55
1.195,1,0,21.0,0,0,0,0x5bd5420939e9c635f77c34fc4b4930816d0d7a923ed49af486546f8e7acbd146,4114007,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x36d479e973d5b829659c0dbfb4eb04ee0514c4f6
0.13312084,1,0,21.0,0,0,0,0xfa008ba4e354fa672fb08a81e639b5d606f0c59aae7ed474be87b409b7c15184,4114004,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x8fb3820b3809727d9989a152323e1597e35d2db8
7.188,1,0,21.0,0,0,0,0xfc79d972c9d99ee5f721e92a2d819a319161f4ecb55fca7b429712ce3461b31c,4114004,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x0c19eedc67c546a2166c6809a01f044720753894
0.995,0,1,21.0,0,1,0,0x3d0ccba30684703045c23a4752c8a189d4f94091f18252175eeb4f0751768002,4112690,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xc2a882ce04ae387ce5c101126ce1a1194dc3d3a8
4.44,1,0,21.0,0,0,0,0x9050425709faea41d23b7b0521799c37067de406cebce9bf30f5fc0b90888e20,4112679,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xbddb809c606efe7f31435a1d678e7c6aa6096f95
0.14981886,1,0,21.0,0,0,0,0x4ed2b8b07e8e86220b462834f9268fcd6866af484eef32d84c1fa34cb0311998,4112678,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xddcb5affc20f5d65fd992c97177282aaf81576d8
7.2126,1,0,21.0,0,0,0,0xb29d73e54fdf191b2844feb008ffed0b1ee60bb1b1abdf64c45a67fde51fc34e,4112676,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x5adbd85f07c49b30a8b213ea0001313c94f862e3
14.943,1,0,21.0,0,0,0,0xcb93aca02077fb08a4ffb00257eedb14a1b7213fef75e25c2c252cbbad369524,4112676,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xff06def03e064f973e326c7812b8ba06442f1deb
0.437,1,0,21.0,0,0,0,0x20dd6edd409455c7e8cea7c9c42e5f51c23ebe06b7bcef15f42dda540e95b192,4112676,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x1cb4dd9fde72d65a3b1718c9ced7d91e6644df96
0.97393132,1,0,21.0,0,0,0,0x852a28bccad553847d89822ad6e03f19f90d844947b693b9d787f8bf2c9c042f,4112080,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0x98f017fd5c01c5588cd06977d2e757b29fc9dc4d
4.4947423,1,0,21.0,0,0,0,0xb87643804ad966bf924656141722a004368608976c8ffda5395aa1dfce87144d,4112076,0x001866ae5b3de6caa5a51543fd9fb64f524f5478,0xb2dc987b187659859d73335c466540d7ec352e3a
